customer_id,city,state,pop_thousand,land_sq_meter,pop_size,city_type,city_lctn
E13636,Phoenix,AZ,1759,1341,middle,other,west
E13610,Los Angeles,CA,3985,1216,middle,metro,west
E14745,Houston,TX,2325,1658,middle,other,south
E15996,New York,NY,8177,778,big,metro,east
E14036,New York,NY,8177,778,big,metro,east
E16057,Houston,TX,2325,1658,middle,other,south
E15724,Chicago,IL,2671,589,middle,metro,east
E13675,Phoenix,AZ,1759,1341,middle,other,west
E15062,San Antonio,TX,1598,1291,middle,other,south
E14227,New York,NY,8177,778,big,metro,east
E16668,San Diego,CA,1429,844,middle,sightseeing,west
E16667,New York,NY,8177,778,big,metro,east
E13509,New York,NY,8177,778,big,metro,east
E15874,Phoenix,AZ,1759,1341,middle,other,west
E16187,New York,NY,8177,778,big,metro,east
E16339,New York,NY,8177,778,big,metro,east
E14078,New York,NY,8177,778,big,metro,east
E14046,Houston,TX,2325,1658,middle,other,south
E13292,San Antonio,TX,1598,1291,middle,other,south
E16427,New York,NY,8177,778,big,metro,east
E14056,Houston,TX,2325,1658,middle,other,south
E15656,New York,NY,8177,778,big,metro,east
E16518,San Antonio,TX,1598,1291,middle,other,south
E17165,Houston,TX,2325,1658,middle,other,south
E17462,Chicago,IL,2671,589,middle,metro,east
E14620,New York,NY,8177,778,big,metro,east
E14740,Chicago,IL,2671,589,middle,metro,east
E16462,New York,NY,8177,778,big,metro,east
E16078,San Antonio,TX,1598,1291,middle,other,south
E16915,Phoenix,AZ,1759,1341,middle,other,west
E15676,New York,NY,8177,778,big,metro,east
E18044,New York,NY,8177,778,big,metro,east
E15709,Chicago,IL,2671,589,middle,metro,east
E15241,Houston,TX,2325,1658,middle,other,south
E12933,Honolulu,HI,339,156,small,sightseeing,other
E15092,New York,NY,8177,778,big,metro,east
E14506,Houston,TX,2325,1658,middle,other,south
E15319,New York,NY,8177,778,big,metro,east
E16212,New York,NY,8177,778,big,metro,east
E15257,San Jose,CA,1003,461,middle,sightseeing,west
E14656,San Antonio,TX,1598,1291,middle,other,south
E13884,San Jose,CA,1003,461,middle,sightseeing,west
E15456,Houston,TX,2325,1658,middle,other,south
E15660,Chicago,IL,2671,589,middle,metro,east
E13166,San Diego,CA,1429,844,middle,sightseeing,west
E16389,Phoenix,AZ,1759,1341,middle,other,west
E15750,Philadelphia,PA,1585,348,middle,other,east
E17449,New York,NY,8177,778,big,metro,east
E15416,New York,NY,8177,778,big,metro,east
E13497,Los Angeles,CA,3985,1216,middle,metro,west
E15733,New York,NY,8177,778,big,metro,east
E16678,Chicago,IL,2671,589,middle,metro,east
E12834,Dallas,TX,1348,879,middle,other,south
E13722,San Antonio,TX,1598,1291,middle,other,south
E15067,Houston,TX,2325,1658,middle,other,south
E16128,New York,NY,8177,778,big,metro,east
E15641,New York,NY,8177,778,big,metro,east
E17770,New York,NY,8177,778,big,metro,east
E15622,Dallas,TX,1348,879,middle,other,south
E14473,New York,NY,8177,778,big,metro,east
E15104,New York,NY,8177,778,big,metro,east
E15643,New York,NY,8177,778,big,metro,east
E16792,Houston,TX,2325,1658,middle,other,south
E15031,Honolulu,HI,339,156,small,sightseeing,other
E15636,San Antonio,TX,1598,1291,middle,other,south
E12873,New York,NY,8177,778,big,metro,east
E17923,New York,NY,8177,778,big,metro,east
E16217,Philadelphia,PA,1585,348,middle,other,east
E17738,New York,NY,8177,778,big,metro,east
E17426,Houston,TX,2325,1658,middle,other,south
E14388,Dallas,TX,1348,879,middle,other,south
E16957,New York,NY,8177,778,big,metro,east
E15304,Los Angeles,CA,3985,1216,middle,metro,west
E16571,New York,NY,8177,778,big,metro,east
E17646,Houston,TX,2325,1658,middle,other,south
E14483,Los Angeles,CA,3985,1216,middle,metro,west
E15087,New York,NY,8177,778,big,metro,east
E16709,New York,NY,8177,778,big,metro,east
E17856,Phoenix,AZ,1759,1341,middle,other,west
E15053,San Antonio,TX,1598,1291,middle,other,south
E18218,Philadelphia,PA,1585,348,middle,other,east
E16159,New York,NY,8177,778,big,metro,east
E17995,San Jose,CA,1003,461,middle,sightseeing,west
E14524,New York,NY,8177,778,big,metro,east
E17374,New York,NY,8177,778,big,metro,east
E17789,Philadelphia,PA,1585,348,middle,other,east
E17416,Las Vegas,NV,675,367,small,sightseeing,west
E17652,Las Vegas,NV,675,367,small,sightseeing,west
E13476,New York,NY,8177,778,big,metro,east
E17873,New York,NY,8177,778,big,metro,east
E17700,New York,NY,8177,778,big,metro,east
E15393,Phoenix,AZ,1759,1341,middle,other,west
E13959,Houston,TX,2325,1658,middle,other,south
E13014,Los Angeles,CA,3985,1216,middle,metro,west
E13931,Dallas,TX,1348,879,middle,other,south
E13382,Los Angeles,CA,3985,1216,middle,metro,west
E15220,Los Angeles,CA,3985,1216,middle,metro,west
E14570,Los Angeles,CA,3985,1216,middle,metro,west
E14447,New York,NY,8177,778,big,metro,east
E13557,Chicago,IL,2671,589,middle,metro,east
E16449,San Antonio,TX,1598,1291,middle,other,south
E15514,Chicago,IL,2671,589,middle,metro,east
E17325,New York,NY,8177,778,big,metro,east
E14995,Las Vegas,NV,675,367,small,sightseeing,west
E16414,Dallas,TX,1348,879,middle,other,south
E15681,Houston,TX,2325,1658,middle,other,south
E14670,Chicago,IL,2671,589,middle,metro,east
E15675,Los Angeles,CA,3985,1216,middle,metro,west
E17191,Los Angeles,CA,3985,1216,middle,metro,west
E17535,San Jose,CA,1003,461,middle,sightseeing,west
E15400,San Diego,CA,1429,844,middle,sightseeing,west
E14903,San Jose,CA,1003,461,middle,sightseeing,west
E14499,Houston,TX,2325,1658,middle,other,south
E18211,New York,NY,8177,778,big,metro,east
E14161,Chicago,IL,2671,589,middle,metro,east
E14504,Chicago,IL,2671,589,middle,metro,east
E15572,New York,NY,8177,778,big,metro,east
E17107,New York,NY,8177,778,big,metro,east
E14247,Chicago,IL,2671,589,middle,metro,east
E15554,New York,NY,8177,778,big,metro,east
E14915,Houston,TX,2325,1658,middle,other,south
E16136,Phoenix,AZ,1759,1341,middle,other,west
E18280,San Diego,CA,1429,844,middle,sightseeing,west
E13344,Los Angeles,CA,3985,1216,middle,metro,west
E16621,Philadelphia,PA,1585,348,middle,other,east
E16225,Dallas,TX,1348,879,middle,other,south
E14214,Dallas,TX,1348,879,middle,other,south
E14012,Houston,TX,2325,1658,middle,other,south
E16356,Houston,TX,2325,1658,middle,other,south
E17654,Dallas,TX,1348,879,middle,other,south
E15026,Phoenix,AZ,1759,1341,middle,other,west
E16517,Los Angeles,CA,3985,1216,middle,metro,west
E14817,Phoenix,AZ,1759,1341,middle,other,west
E17092,Chicago,IL,2671,589,middle,metro,east
E15752,Phoenix,AZ,1759,1341,middle,other,west
E13092,Phoenix,AZ,1759,1341,middle,other,west
E16242,New York,NY,8177,778,big,metro,east
E15869,San Diego,CA,1429,844,middle,sightseeing,west
E17817,Houston,TX,2325,1658,middle,other,south
E15834,San Antonio,TX,1598,1291,middle,other,south
E15234,Houston,TX,2325,1658,middle,other,south
E15764,Dallas,TX,1348,879,middle,other,south
E15806,Los Angeles,CA,3985,1216,middle,metro,west
E15819,Dallas,TX,1348,879,middle,other,south
E14586,New York,NY,8177,778,big,metro,east
E15944,New York,NY,8177,778,big,metro,east
E13340,San Diego,CA,1429,844,middle,sightseeing,west
E16917,New York,NY,8177,778,big,metro,east
E14407,New York,NY,8177,778,big,metro,east
E13908,Philadelphia,PA,1585,348,middle,other,east
E16710,New York,NY,8177,778,big,metro,east
E13975,Chicago,IL,2671,589,middle,metro,east
E14730,Philadelphia,PA,1585,348,middle,other,east
E16927,Miami,FL,483,93,small,sightseeing,south
E14367,San Antonio,TX,1598,1291,middle,other,south
E13373,San Antonio,TX,1598,1291,middle,other,south
E16712,San Antonio,TX,1598,1291,middle,other,south
E17639,Los Angeles,CA,3985,1216,middle,metro,west
E16426,New York,NY,8177,778,big,metro,east
E16495,New York,NY,8177,778,big,metro,east
E14336,New York,NY,8177,778,big,metro,east
E14507,Philadelphia,PA,1585,348,middle,other,east
E17049,New York,NY,8177,778,big,metro,east
E15206,New York,NY,8177,778,big,metro,east
E14013,San Diego,CA,1429,844,middle,sightseeing,west
E14032,Los Angeles,CA,3985,1216,middle,metro,west
E14645,Los Angeles,CA,3985,1216,middle,metro,west
E15071,New York,NY,8177,778,big,metro,east
E16221,Miami,FL,483,93,small,sightseeing,south
E14112,Chicago,IL,2671,589,middle,metro,east
E13026,Honolulu,HI,339,156,small,sightseeing,other
E12881,New York,NY,8177,778,big,metro,east
E17864,New York,NY,8177,778,big,metro,east
E17138,Los Angeles,CA,3985,1216,middle,metro,west
E15502,Los Angeles,CA,3985,1216,middle,metro,west
E16572,Honolulu,HI,339,156,small,sightseeing,other
E14165,New York,NY,8177,778,big,metro,east
E14344,Philadelphia,PA,1585,348,middle,other,east
E15367,Chicago,IL,2671,589,middle,metro,east
E15581,New York,NY,8177,778,big,metro,east
E14291,San Diego,CA,1429,844,middle,sightseeing,west
E13953,New York,NY,8177,778,big,metro,east
E15632,New York,NY,8177,778,big,metro,east
E14297,New York,NY,8177,778,big,metro,east
E13899,San Jose,CA,1003,461,middle,sightseeing,west
E16471,Los Angeles,CA,3985,1216,middle,metro,west
E18183,Philadelphia,PA,1585,348,middle,other,east
E14603,Los Angeles,CA,3985,1216,middle,metro,west
E18173,New York,NY,8177,778,big,metro,east
E14854,Los Angeles,CA,3985,1216,middle,metro,west
E16625,Chicago,IL,2671,589,middle,metro,east
E14064,Honolulu,HI,339,156,small,sightseeing,other
E16743,New York,NY,8177,778,big,metro,east
E15308,Chicago,IL,2671,589,middle,metro,east
E18086,Miami,FL,483,93,small,sightseeing,south
E14350,Chicago,IL,2671,589,middle,metro,east
E16080,Dallas,TX,1348,879,middle,other,south
E14727,New York,NY,8177,778,big,metro,east
E16778,New York,NY,8177,778,big,metro,east
E14077,New York,NY,8177,778,big,metro,east
E16808,Phoenix,AZ,1759,1341,middle,other,west
E17076,Houston,TX,2325,1658,middle,other,south
E14913,New York,NY,8177,778,big,metro,east
E16475,Phoenix,AZ,1759,1341,middle,other,west
E13265,Los Angeles,CA,3985,1216,middle,metro,west
E16817,Phoenix,AZ,1759,1341,middle,other,west
E17194,New York,NY,8177,778,big,metro,east
E15049,Philadelphia,PA,1585,348,middle,other,east
E18149,New York,NY,8177,778,big,metro,east
E13654,New York,NY,8177,778,big,metro,east
E16652,San Diego,CA,1429,844,middle,sightseeing,west
E16766,New York,NY,8177,778,big,metro,east
E16801,New York,NY,8177,778,big,metro,east
E14083,San Diego,CA,1429,844,middle,sightseeing,west
E17164,New York,NY,8177,778,big,metro,east
E13226,Los Angeles,CA,3985,1216,middle,metro,west
E13043,Los Angeles,CA,3985,1216,middle,metro,west
E14352,San Diego,CA,1429,844,middle,sightseeing,west
E17351,San Diego,CA,1429,844,middle,sightseeing,west
E16768,Dallas,TX,1348,879,middle,other,south
E16693,Houston,TX,2325,1658,middle,other,south
E13956,Miami,FL,483,93,small,sightseeing,south
E13708,New York,NY,8177,778,big,metro,east
E15918,Chicago,IL,2671,589,middle,metro,east
E16954,New York,NY,8177,778,big,metro,east
E15671,Philadelphia,PA,1585,348,middle,other,east
E14962,Honolulu,HI,339,156,small,sightseeing,other
E16807,Houston,TX,2325,1658,middle,other,south
E15125,San Diego,CA,1429,844,middle,sightseeing,west
E16871,Phoenix,AZ,1759,1341,middle,other,west
E12901,Miami,FL,483,93,small,sightseeing,south
E13452,Phoenix,AZ,1759,1341,middle,other,west
E15493,San Antonio,TX,1598,1291,middle,other,south
E16005,Phoenix,AZ,1759,1341,middle,other,west
E16804,New York,NY,8177,778,big,metro,east
E13499,Philadelphia,PA,1585,348,middle,other,east
E16293,Los Angeles,CA,3985,1216,middle,metro,west
E15047,New York,NY,8177,778,big,metro,east
E14193,San Jose,CA,1003,461,middle,sightseeing,west
E17542,Los Angeles,CA,3985,1216,middle,metro,west
E15181,San Diego,CA,1429,844,middle,sightseeing,west
E17080,San Antonio,TX,1598,1291,middle,other,south
E16392,New York,NY,8177,778,big,metro,east
E15106,New York,NY,8177,778,big,metro,east
E16214,San Antonio,TX,1598,1291,middle,other,south
E13716,Las Vegas,NV,675,367,small,sightseeing,west
E17816,New York,NY,8177,778,big,metro,east
E15150,San Jose,CA,1003,461,middle,sightseeing,west
E16996,San Diego,CA,1429,844,middle,sightseeing,west
E16061,New York,NY,8177,778,big,metro,east
E14226,Chicago,IL,2671,589,middle,metro,east
E13121,Chicago,IL,2671,589,middle,metro,east
E16297,Houston,TX,2325,1658,middle,other,south
E12994,Phoenix,AZ,1759,1341,middle,other,west
E16152,New York,NY,8177,778,big,metro,east
E14636,New York,NY,8177,778,big,metro,east
E16040,New York,NY,8177,778,big,metro,east
E15793,Honolulu,HI,339,156,small,sightseeing,other
E13358,New York,NY,8177,778,big,metro,east
E12849,Phoenix,AZ,1759,1341,middle,other,west
E15182,New York,NY,8177,778,big,metro,east
E13299,Houston,TX,2325,1658,middle,other,south
E16383,Chicago,IL,2671,589,middle,metro,east
E13027,New York,NY,8177,778,big,metro,east
E15381,Los Angeles,CA,3985,1216,middle,metro,west
E15030,Chicago,IL,2671,589,middle,metro,east
E12955,Los Angeles,CA,3985,1216,middle,metro,west
E18189,New York,NY,8177,778,big,metro,east
E13946,Los Angeles,CA,3985,1216,middle,metro,west
E17716,New York,NY,8177,778,big,metro,east
E15301,Dallas,TX,1348,879,middle,other,south
E13185,Los Angeles,CA,3985,1216,middle,metro,west
E14840,New York,NY,8177,778,big,metro,east
E13216,Los Angeles,CA,3985,1216,middle,metro,west
E13650,Las Vegas,NV,675,367,small,sightseeing,west
E13533,New York,NY,8177,778,big,metro,east
E13268,Dallas,TX,1348,879,middle,other,south
E13104,New York,NY,8177,778,big,metro,east
E15433,Houston,TX,2325,1658,middle,other,south
E12937,New York,NY,8177,778,big,metro,east
E17603,Philadelphia,PA,1585,348,middle,other,east
E16216,Chicago,IL,2671,589,middle,metro,east
E16377,Chicago,IL,2671,589,middle,metro,east
E16976,San Antonio,TX,1598,1291,middle,other,south
E18210,Los Angeles,CA,3985,1216,middle,metro,west
E13631,Phoenix,AZ,1759,1341,middle,other,west
E14422,Chicago,IL,2671,589,middle,metro,east
E15648,San Jose,CA,1003,461,middle,sightseeing,west
E17725,Los Angeles,CA,3985,1216,middle,metro,west
E15861,New York,NY,8177,778,big,metro,east
E13072,San Antonio,TX,1598,1291,middle,other,south
E15695,Chicago,IL,2671,589,middle,metro,east
E14110,New York,NY,8177,778,big,metro,east
E14059,Dallas,TX,1348,879,middle,other,south
E16672,Las Vegas,NV,675,367,small,sightseeing,west
E16511,Houston,TX,2325,1658,middle,other,south
E16256,Los Angeles,CA,3985,1216,middle,metro,west
E13591,New York,NY,8177,778,big,metro,east
E14066,Chicago,IL,2671,589,middle,metro,east
E15483,Phoenix,AZ,1759,1341,middle,other,west
E16626,New York,NY,8177,778,big,metro,east
E15019,Los Angeles,CA,3985,1216,middle,metro,west
E18270,Chicago,IL,2671,589,middle,metro,east
E14315,New York,NY,8177,778,big,metro,east
E17921,San Antonio,TX,1598,1291,middle,other,south
E14041,Chicago,IL,2671,589,middle,metro,east
E17060,San Diego,CA,1429,844,middle,sightseeing,west
E16023,Phoenix,AZ,1759,1341,middle,other,west
E17133,San Antonio,TX,1598,1291,middle,other,south
E14282,Los Angeles,CA,3985,1216,middle,metro,west
E12878,New York,NY,8177,778,big,metro,east
E14155,Phoenix,AZ,1759,1341,middle,other,west
E17043,San Diego,CA,1429,844,middle,sightseeing,west
E13046,Dallas,TX,1348,879,middle,other,south
E14633,San Antonio,TX,1598,1291,middle,other,south
E12948,New York,NY,8177,778,big,metro,east
E15898,Philadelphia,PA,1585,348,middle,other,east
E15703,New York,NY,8177,778,big,metro,east
E14071,Dallas,TX,1348,879,middle,other,south
E17134,New York,NY,8177,778,big,metro,east
E17795,New York,NY,8177,778,big,metro,east
E12902,Philadelphia,PA,1585,348,middle,other,east
E16444,Phoenix,AZ,1759,1341,middle,other,west
E16402,San Jose,CA,1003,461,middle,sightseeing,west
E14232,Dallas,TX,1348,879,middle,other,south
E14693,New York,NY,8177,778,big,metro,east
E16728,New York,NY,8177,778,big,metro,east
E16096,New York,NY,8177,778,big,metro,east
E13985,Los Angeles,CA,3985,1216,middle,metro,west
E13592,Los Angeles,CA,3985,1216,middle,metro,west
E17211,New York,NY,8177,778,big,metro,east
E15288,Chicago,IL,2671,589,middle,metro,east
E15140,Chicago,IL,2671,589,middle,metro,east
E12843,Phoenix,AZ,1759,1341,middle,other,west
E14408,Los Angeles,CA,3985,1216,middle,metro,west
E15408,New York,NY,8177,778,big,metro,east
E15445,San Diego,CA,1429,844,middle,sightseeing,west
E14205,New York,NY,8177,778,big,metro,east
E15452,Houston,TX,2325,1658,middle,other,south
E14223,Chicago,IL,2671,589,middle,metro,east
E16619,San Diego,CA,1429,844,middle,sightseeing,west
E14762,San Jose,CA,1003,461,middle,sightseeing,west
E13934,Phoenix,AZ,1759,1341,middle,other,west
E15669,Los Angeles,CA,3985,1216,middle,metro,west
E16384,Las Vegas,NV,675,367,small,sightseeing,west
E18224,San Jose,CA,1003,461,middle,sightseeing,west
E14245,Miami,FL,483,93,small,sightseeing,south
E17678,New York,NY,8177,778,big,metro,east
E15855,Phoenix,AZ,1759,1341,middle,other,west
E17204,Los Angeles,CA,3985,1216,middle,metro,west
E16036,Houston,TX,2325,1658,middle,other,south
E17146,San Antonio,TX,1598,1291,middle,other,south
E17763,Chicago,IL,2671,589,middle,metro,east
E13262,New York,NY,8177,778,big,metro,east
E17152,San Diego,CA,1429,844,middle,sightseeing,west
E14632,San Jose,CA,1003,461,middle,sightseeing,west
E13900,Houston,TX,2325,1658,middle,other,south
E14875,New York,NY,8177,778,big,metro,east
E15132,Chicago,IL,2671,589,middle,metro,east
E17272,Philadelphia,PA,1585,348,middle,other,east
E15998,New York,NY,8177,778,big,metro,east
E16135,Los Angeles,CA,3985,1216,middle,metro,west
E12831,Dallas,TX,1348,879,middle,other,south
E15437,New York,NY,8177,778,big,metro,east
E16809,Dallas,TX,1348,879,middle,other,south
E14711,Houston,TX,2325,1658,middle,other,south
E14377,Los Angeles,CA,3985,1216,middle,metro,west
E16374,Phoenix,AZ,1759,1341,middle,other,west
E13196,Houston,TX,2325,1658,middle,other,south
E15457,Houston,TX,2325,1658,middle,other,south
E16721,Los Angeles,CA,3985,1216,middle,metro,west
E17733,New York,NY,8177,778,big,metro,east
E17102,Philadelphia,PA,1585,348,middle,other,east
E15410,Miami,FL,483,93,small,sightseeing,south
E13239,Dallas,TX,1348,879,middle,other,south
E15449,Dallas,TX,1348,879,middle,other,south
E14870,Phoenix,AZ,1759,1341,middle,other,west
E13821,New York,NY,8177,778,big,metro,east
E17096,Honolulu,HI,339,156,small,sightseeing,other
E18191,Phoenix,AZ,1759,1341,middle,other,west
E15021,Chicago,IL,2671,589,middle,metro,east
E14461,Las Vegas,NV,675,367,small,sightseeing,west
E13132,New York,NY,8177,778,big,metro,east
E16859,Chicago,IL,2671,589,middle,metro,east
E15245,Chicago,IL,2671,589,middle,metro,east
E17411,New York,NY,8177,778,big,metro,east
E17262,Chicago,IL,2671,589,middle,metro,east
E17519,San Jose,CA,1003,461,middle,sightseeing,west
E17486,Phoenix,AZ,1759,1341,middle,other,west
E16308,Chicago,IL,2671,589,middle,metro,east
E16250,New York,NY,8177,778,big,metro,east
E14607,San Diego,CA,1429,844,middle,sightseeing,west
E13249,San Diego,CA,1429,844,middle,sightseeing,west
E15644,Dallas,TX,1348,879,middle,other,south
E14075,Houston,TX,2325,1658,middle,other,south
E17250,Chicago,IL,2671,589,middle,metro,east
E17966,New York,NY,8177,778,big,metro,east
E14129,Los Angeles,CA,3985,1216,middle,metro,west
E15651,Los Angeles,CA,3985,1216,middle,metro,west
E13035,Los Angeles,CA,3985,1216,middle,metro,west
E13341,San Antonio,TX,1598,1291,middle,other,south
E13512,Las Vegas,NV,675,367,small,sightseeing,west
E16620,New York,NY,8177,778,big,metro,east
E17698,San Diego,CA,1429,844,middle,sightseeing,west
E14267,Chicago,IL,2671,589,middle,metro,east
E17059,San Jose,CA,1003,461,middle,sightseeing,west
E13736,Los Angeles,CA,3985,1216,middle,metro,west
E16022,New York,NY,8177,778,big,metro,east
E14256,Chicago,IL,2671,589,middle,metro,east
E14235,New York,NY,8177,778,big,metro,east
E16769,Dallas,TX,1348,879,middle,other,south
E17754,Chicago,IL,2671,589,middle,metro,east
E16063,Phoenix,AZ,1759,1341,middle,other,west
E15178,Chicago,IL,2671,589,middle,metro,east
E14348,Houston,TX,2325,1658,middle,other,south
E16905,New York,NY,8177,778,big,metro,east
E15815,Philadelphia,PA,1585,348,middle,other,east
E13000,San Antonio,TX,1598,1291,middle,other,south
E13695,Las Vegas,NV,675,367,small,sightseeing,west
E17979,Chicago,IL,2671,589,middle,metro,east
E13139,Phoenix,AZ,1759,1341,middle,other,west
E14758,New York,NY,8177,778,big,metro,east
E14536,Houston,TX,2325,1658,middle,other,south
E13662,Los Angeles,CA,3985,1216,middle,metro,west
E17946,New York,NY,8177,778,big,metro,east
E13743,Honolulu,HI,339,156,small,sightseeing,other
E18078,New York,NY,8177,778,big,metro,east
E16081,San Jose,CA,1003,461,middle,sightseeing,west
E16780,Philadelphia,PA,1585,348,middle,other,east
E18273,Phoenix,AZ,1759,1341,middle,other,west
E15045,San Antonio,TX,1598,1291,middle,other,south
E18071,New York,NY,8177,778,big,metro,east
E17625,Los Angeles,CA,3985,1216,middle,metro,west
E15716,Los Angeles,CA,3985,1216,middle,metro,west
E13357,Los Angeles,CA,3985,1216,middle,metro,west
E16777,Dallas,TX,1348,879,middle,other,south
E13240,Phoenix,AZ,1759,1341,middle,other,west
E14476,San Diego,CA,1429,844,middle,sightseeing,west
E15426,Los Angeles,CA,3985,1216,middle,metro,west
E13481,Philadelphia,PA,1585,348,middle,other,east
E13652,San Antonio,TX,1598,1291,middle,other,south
E16245,San Diego,CA,1429,844,middle,sightseeing,west
E17227,Phoenix,AZ,1759,1341,middle,other,west
E13266,San Diego,CA,1429,844,middle,sightseeing,west
E13649,New York,NY,8177,778,big,metro,east
E17765,New York,NY,8177,778,big,metro,east
E15083,Chicago,IL,2671,589,middle,metro,east
E14159,Chicago,IL,2671,589,middle,metro,east
E18010,New York,NY,8177,778,big,metro,east
E15249,Los Angeles,CA,3985,1216,middle,metro,west
E13760,Philadelphia,PA,1585,348,middle,other,east
E14766,Los Angeles,CA,3985,1216,middle,metro,west
E15624,New York,NY,8177,778,big,metro,east
E17749,Phoenix,AZ,1759,1341,middle,other,west
E15068,Los Angeles,CA,3985,1216,middle,metro,west
E14538,Chicago,IL,2671,589,middle,metro,east
E14851,New York,NY,8177,778,big,metro,east
E15032,Dallas,TX,1348,879,middle,other,south
E14021,Chicago,IL,2671,589,middle,metro,east
E13037,Houston,TX,2325,1658,middle,other,south
E17917,Chicago,IL,2671,589,middle,metro,east
E16455,Los Angeles,CA,3985,1216,middle,metro,west
E18177,Chicago,IL,2671,589,middle,metro,east
E14128,Philadelphia,PA,1585,348,middle,other,east
E17874,Chicago,IL,2671,589,middle,metro,east
E17719,Los Angeles,CA,3985,1216,middle,metro,west
E17931,New York,NY,8177,778,big,metro,east
E13803,New York,NY,8177,778,big,metro,east
E17398,Miami,FL,483,93,small,sightseeing,south
E15906,Phoenix,AZ,1759,1341,middle,other,west
E14871,Phoenix,AZ,1759,1341,middle,other,west
E16253,New York,NY,8177,778,big,metro,east
E13439,New York,NY,8177,778,big,metro,east
E12888,Los Angeles,CA,3985,1216,middle,metro,west
E15628,Chicago,IL,2671,589,middle,metro,east
E13588,San Jose,CA,1003,461,middle,sightseeing,west
E15521,Chicago,IL,2671,589,middle,metro,east
E13720,San Diego,CA,1429,844,middle,sightseeing,west
E15674,Chicago,IL,2671,589,middle,metro,east
E17616,Chicago,IL,2671,589,middle,metro,east
E17594,Chicago,IL,2671,589,middle,metro,east
E16218,Houston,TX,2325,1658,middle,other,south
E17775,New York,NY,8177,778,big,metro,east
E13988,San Antonio,TX,1598,1291,middle,other,south
E16657,Los Angeles,CA,3985,1216,middle,metro,west
E15353,Phoenix,AZ,1759,1341,middle,other,west
E15424,Los Angeles,CA,3985,1216,middle,metro,west
E13316,San Jose,CA,1003,461,middle,sightseeing,west
E16788,Los Angeles,CA,3985,1216,middle,metro,west
E16584,New York,NY,8177,778,big,metro,east
E15364,Chicago,IL,2671,589,middle,metro,east
E18108,New York,NY,8177,778,big,metro,east
E14272,Chicago,IL,2671,589,middle,metro,east
E15980,Dallas,TX,1348,879,middle,other,south
E15832,Las Vegas,NV,675,367,small,sightseeing,west
E16092,New York,NY,8177,778,big,metro,east
E15528,Philadelphia,PA,1585,348,middle,other,east
E17400,Houston,TX,2325,1658,middle,other,south
E14479,Chicago,IL,2671,589,middle,metro,east
E16398,San Jose,CA,1003,461,middle,sightseeing,west
E17088,San Jose,CA,1003,461,middle,sightseeing,west
E17438,Chicago,IL,2671,589,middle,metro,east
E13060,Los Angeles,CA,3985,1216,middle,metro,west
E14790,Los Angeles,CA,3985,1216,middle,metro,west
E14890,San Antonio,TX,1598,1291,middle,other,south
E16386,Chicago,IL,2671,589,middle,metro,east
E14818,Philadelphia,PA,1585,348,middle,other,east
E13571,Los Angeles,CA,3985,1216,middle,metro,west
E12909,San Antonio,TX,1598,1291,middle,other,south
E16698,San Jose,CA,1003,461,middle,sightseeing,west
E16681,Chicago,IL,2671,589,middle,metro,east
E15894,San Antonio,TX,1598,1291,middle,other,south
E13573,Los Angeles,CA,3985,1216,middle,metro,west
E14957,Philadelphia,PA,1585,348,middle,other,east
E13918,Las Vegas,NV,675,367,small,sightseeing,west
E17212,New York,NY,8177,778,big,metro,east
E17781,Philadelphia,PA,1585,348,middle,other,east
E16365,Chicago,IL,2671,589,middle,metro,east
E14886,Honolulu,HI,339,156,small,sightseeing,other
E15018,Chicago,IL,2671,589,middle,metro,east
E13626,New York,NY,8177,778,big,metro,east
E16609,New York,NY,8177,778,big,metro,east
E16180,New York,NY,8177,778,big,metro,east
E13462,Los Angeles,CA,3985,1216,middle,metro,west
E15860,Philadelphia,PA,1585,348,middle,other,east
E14419,New York,NY,8177,778,big,metro,east
E18263,Houston,TX,2325,1658,middle,other,south
E16960,Dallas,TX,1348,879,middle,other,south
E13841,Los Angeles,CA,3985,1216,middle,metro,west
E17701,New York,NY,8177,778,big,metro,east
E17287,Philadelphia,PA,1585,348,middle,other,east
E12949,Philadelphia,PA,1585,348,middle,other,east
E14852,Los Angeles,CA,3985,1216,middle,metro,west
E13418,Houston,TX,2325,1658,middle,other,south
E13169,New York,NY,8177,778,big,metro,east
E13124,Los Angeles,CA,3985,1216,middle,metro,west
E16162,Los Angeles,CA,3985,1216,middle,metro,west
E15691,Phoenix,AZ,1759,1341,middle,other,west
E14195,San Antonio,TX,1598,1291,middle,other,south
E15482,San Antonio,TX,1598,1291,middle,other,south
E16010,San Jose,CA,1003,461,middle,sightseeing,west
E13781,San Jose,CA,1003,461,middle,sightseeing,west
E13269,Los Angeles,CA,3985,1216,middle,metro,west
E17758,New York,NY,8177,778,big,metro,east
E14023,New York,NY,8177,778,big,metro,east
E17669,Chicago,IL,2671,589,middle,metro,east
E16142,New York,NY,8177,778,big,metro,east
E17648,San Antonio,TX,1598,1291,middle,other,south
E13059,Dallas,TX,1348,879,middle,other,south
E16224,Phoenix,AZ,1759,1341,middle,other,west
E15223,Chicago,IL,2671,589,middle,metro,east
E17886,Dallas,TX,1348,879,middle,other,south
E13294,Los Angeles,CA,3985,1216,middle,metro,west
E15289,New York,NY,8177,778,big,metro,east
E18185,New York,NY,8177,778,big,metro,east
E17956,New York,NY,8177,778,big,metro,east
E15756,Houston,TX,2325,1658,middle,other,south
